date,game_id,competition_id,season,home_team,away_team,home_goals,away_goals
1989-05-06,1988-89:de.1:250:Hamburger SV:Eintracht Frankfurt,de.1,1988-89,Hamburger SV,Eintracht Frankfurt,2,1
1989-05-06,1988-89:de.1:251:Bor. Mönchengladbach:KFC Uerdingen,de.1,1988-89,Bor. Mönchengladbach,KFC Uerdingen,3,0
1989-05-06,1988-89:de.1:252:Bayern München:SV Waldhof Mannheim,de.1,1988-89,Bayern München,SV Waldhof Mannheim,1,0
1989-05-12,1988-89:de.1:253:SV Waldhof Mannheim:VfB Stuttgart,de.1,1988-89,SV Waldhof Mannheim,VfB Stuttgart,3,4
1989-05-12,1988-89:de.1:254:Eintracht Frankfurt:1. FC Kaiserslautern,de.1,1988-89,Eintracht Frankfurt,1. FC Kaiserslautern,3,2
1989-05-13,1988-89:de.1:255:Karlsruher SC:Hamburger SV,de.1,1988-89,Karlsruher SC,Hamburger SV,2,2
1989-05-13,1988-89:de.1:256:Stuttgarter Kickers:Bayern München,de.1,1988-89,Stuttgarter Kickers,Bayern München,2,0
1989-05-13,1988-89:de.1:257:FC St. Pauli:Hannover 96,de.1,1988-89,FC St. Pauli,Hannover 96,1,1
1989-05-13,1988-89:de.1:258:1. FC Köln:Borussia Dortmund,de.1,1988-89,1. FC Köln,Borussia Dortmund,2,0
1989-05-13,1988-89:de.1:259:KFC Uerdingen:Werder Bremen,de.1,1988-89,KFC Uerdingen,Werder Bremen,2,1
1989-05-13,1988-89:de.1:260:1. FC Nürnberg:Bor. Mönchengladbach,de.1,1988-89,1. FC Nürnberg,Bor. Mönchengladbach,0,0
1989-05-16,1988-89:de.1:261:VfL Bochum:Bayer 04 Leverkusen,de.1,1988-89,VfL Bochum,Bayer 04 Leverkusen,2,4
1989-05-19,1988-89:de.1:262:Werder Bremen:1. FC Nürnberg,de.1,1988-89,Werder Bremen,1. FC Nürnberg,2,1
1989-05-19,1988-89:de.1:263:Stuttgarter Kickers:SV Waldhof Mannheim,de.1,1988-89,Stuttgarter Kickers,SV Waldhof Mannheim,1,3
1989-05-20,1988-89:de.1:264:Hannover 96:1. FC Köln,de.1,1988-89,Hannover 96,1. FC Köln,2,2
1989-05-20,1988-89:de.1:265:Bayern München:FC St. Pauli,de.1,1988-89,Bayern München,FC St. Pauli,2,1
1989-05-20,1988-89:de.1:266:Hamburger SV:VfB Stuttgart,de.1,1988-89,Hamburger SV,VfB Stuttgart,2,1
1989-05-20,1988-89:de.1:267:1. FC Kaiserslautern:Karlsruher SC,de.1,1988-89,1. FC Kaiserslautern,Karlsruher SC,1,2
1989-05-20,1988-89:de.1:268:Bayer 04 Leverkusen:Eintracht Frankfurt,de.1,1988-89,Bayer 04 Leverkusen,Eintracht Frankfurt,2,2
1989-05-20,1988-89:de.1:269:Bor. Mönchengladbach:VfL Bochum,de.1,1988-89,Bor. Mönchengladbach,VfL Bochum,2,0
1989-05-20,1988-89:de.1:270:Borussia Dortmund:KFC Uerdingen,de.1,1988-89,Borussia Dortmund,KFC Uerdingen,4,2
1989-05-23,1988-89:de.1:271:VfB Stuttgart:1. FC Kaiserslautern,de.1,1988-89,VfB Stuttgart,1. FC Kaiserslautern,3,1
1989-05-25,1988-89:de.1:272:1. FC Nürnberg:Borussia Dortmund,de.1,1988-89,1. FC Nürnberg,Borussia Dortmund,1,1
1989-05-25,1988-89:de.1:273:Eintracht Frankfurt:Bor. Mönchengladbach,de.1,1988-89,Eintracht Frankfurt,Bor. Mönchengladbach,1,1
1989-05-25,1988-89:de.1:274:FC St. Pauli:Stuttgarter Kickers,de.1,1988-89,FC St. Pauli,Stuttgarter Kickers,1,0
1989-05-25,1988-89:de.1:275:Karlsruher SC:Bayer 04 Leverkusen,de.1,1988-89,Karlsruher SC,Bayer 04 Leverkusen,2,3
1989-05-25,1988-89:de.1:276:SV Waldhof Mannheim:Hamburger SV,de.1,1988-89,SV Waldhof Mannheim,Hamburger SV,0,0
1989-05-25,1988-89:de.1:277:1. FC Köln:Bayern München,de.1,1988-89,1. FC Köln,Bayern München,1,3
1989-05-25,1988-89:de.1:278:KFC Uerdingen:Hannover 96,de.1,1988-89,KFC Uerdingen,Hannover 96,7,3
1989-05-25,1988-89:de.1:279:VfL Bochum:Werder Bremen,de.1,1988-89,VfL Bochum,Werder Bremen,0,1
1989-06-02,1988-89:de.1:280:SV Waldhof Mannheim:FC St. Pauli,de.1,1988-89,SV Waldhof Mannheim,FC St. Pauli,2,1
1989-06-03,1988-89:de.1:281:Bayer 04 Leverkusen:VfB Stuttgart,de.1,1988-89,Bayer 04 Leverkusen,VfB Stuttgart,0,0
1989-06-03,1988-89:de.1:282:Bor. Mönchengladbach:Karlsruher SC,de.1,1988-89,Bor. Mönchengladbach,Karlsruher SC,1,1
1989-06-03,1988-89:de.1:283:Werder Bremen:Eintracht Frankfurt,de.1,1988-89,Werder Bremen,Eintracht Frankfurt,2,0
1989-06-03,1988-89:de.1:284:Borussia Dortmund:VfL Bochum,de.1,1988-89,Borussia Dortmund,VfL Bochum,2,1
1989-06-03,1988-89:de.1:285:Hannover 96:1. FC Nürnberg,de.1,1988-89,Hannover 96,1. FC Nürnberg,2,2
1989-06-03,1988-89:de.1:286:Bayern München:KFC Uerdingen,de.1,1988-89,Bayern München,KFC Uerdingen,5,0
1989-06-03,1988-89:de.1:287:Hamburger SV:1. FC Kaiserslautern,de.1,1988-89,Hamburger SV,1. FC Kaiserslautern,1,1
1989-06-06,1988-89:de.1:288:Stuttgarter Kickers:1. FC Köln,de.1,1988-89,Stuttgarter Kickers,1. FC Köln,0,0
1989-06-10,1988-89:de.1:289:1. FC Kaiserslautern:SV Waldhof Mannheim,de.1,1988-89,1. FC Kaiserslautern,SV Waldhof Mannheim,0,3
1989-06-10,1988-89:de.1:290:1. FC Köln:FC St. Pauli,de.1,1988-89,1. FC Köln,FC St. Pauli,4,2
1989-06-10,1988-89:de.1:291:KFC Uerdingen:Stuttgarter Kickers,de.1,1988-89,KFC Uerdingen,Stuttgarter Kickers,1,3
1989-06-10,1988-89:de.1:292:Hamburger SV:Bayer 04 Leverkusen,de.1,1988-89,Hamburger SV,Bayer 04 Leverkusen,1,1
1989-06-10,1988-89:de.1:293:VfL Bochum:Hannover 96,de.1,1988-89,VfL Bochum,Hannover 96,1,3
1989-06-10,1988-89:de.1:294:Eintracht Frankfurt:Borussia Dortmund,de.1,1988-89,Eintracht Frankfurt,Borussia Dortmund,2,1
1989-06-10,1988-89:de.1:295:Karlsruher SC:Werder Bremen,de.1,1988-89,Karlsruher SC,Werder Bremen,1,0
1989-06-10,1988-89:de.1:296:VfB Stuttgart:Bor. Mönchengladbach,de.1,1988-89,VfB Stuttgart,Bor. Mönchengladbach,2,1
1989-06-10,1988-89:de.1:297:1. FC Nürnberg:Bayern München,de.1,1988-89,1. FC Nürnberg,Bayern München,2,1
1989-06-17,1988-89:de.1:298:SV Waldhof Mannheim:1. FC Köln,de.1,1988-89,SV Waldhof Mannheim,1. FC Köln,2,1
1989-06-17,1988-89:de.1:299:Bor. Mönchengladbach:Hamburger SV,de.1,1988-89,Bor. Mönchengladbach,Hamburger SV,0,4
1989-06-17,1988-89:de.1:300:Werder Bremen:VfB Stuttgart,de.1,1988-89,Werder Bremen,VfB Stuttgart,3,0
1989-06-17,1988-89:de.1:301:Borussia Dortmund:Karlsruher SC,de.1,1988-89,Borussia Dortmund,Karlsruher SC,3,2
1989-06-17,1988-89:de.1:302:Hannover 96:Eintracht Frankfurt,de.1,1988-89,Hannover 96,Eintracht Frankfurt,1,1
1989-06-17,1988-89:de.1:303:Bayern München:VfL Bochum,de.1,1988-89,Bayern München,VfL Bochum,5,0
1989-06-17,1988-89:de.1:304:Stuttgarter Kickers:1. FC Nürnberg,de.1,1988-89,Stuttgarter Kickers,1. FC Nürnberg,1,0
1989-06-17,1988-89:de.1:305:FC St. Pauli:KFC Uerdingen,de.1,1988-89,FC St. Pauli,KFC Uerdingen,5,1
1989-06-17,1988-89:de.1:306:Bayer 04 Leverkusen:1. FC Kaiserslautern,de.1,1988-89,Bayer 04 Leverkusen,1. FC Kaiserslautern,0,1
1989-07-28,1989-90:de.1:1:1. FC Kaiserslautern:Bor. Mönchengladbach,de.1,1989-90,1. FC Kaiserslautern,Bor. Mönchengladbach,2,1
1989-07-28,1989-90:de.1:2:KFC Uerdingen:FC 08 Homburg,de.1,1989-90,KFC Uerdingen,FC 08 Homburg,3,0
1989-07-29,1989-90:de.1:3:FC St. Pauli:Werder Bremen,de.1,1989-90,FC St. Pauli,Werder Bremen,0,0
1989-07-29,1989-90:de.1:4:Bayer 04 Leverkusen:Borussia Dortmund,de.1,1989-90,Bayer 04 Leverkusen,Borussia Dortmund,1,0
1989-07-29,1989-90:de.1:5:Bayern München:1. FC Nürnberg,de.1,1989-90,Bayern München,1. FC Nürnberg,3,2
1989-07-29,1989-90:de.1:6:VfB Stuttgart:Karlsruher SC,de.1,1989-90,VfB Stuttgart,Karlsruher SC,2,0
1989-07-29,1989-90:de.1:7:VfL Bochum:1. FC Köln,de.1,1989-90,VfL Bochum,1. FC Köln,0,1
1989-07-29,1989-90:de.1:8:Eintracht Frankfurt:SV Waldhof Mannheim,de.1,1989-90,Eintracht Frankfurt,SV Waldhof Mannheim,3,1
1989-07-29,1989-90:de.1:9:Fortuna Düsseldorf:Hamburger SV,de.1,1989-90,Fortuna Düsseldorf,Hamburger SV,1,1
1989-08-04,1989-90:de.1:10:Borussia Dortmund:FC St. Pauli,de.1,1989-90,Borussia Dortmund,FC St. Pauli,3,1
1989-08-04,1989-90:de.1:11:Hamburger SV:Eintracht Frankfurt,de.1,1989-90,Hamburger SV,Eintracht Frankfurt,1,1
1989-08-05,1989-90:de.1:12:Karlsruher SC:KFC Uerdingen,de.1,1989-90,Karlsruher SC,KFC Uerdingen,0,0
1989-08-05,1989-90:de.1:13:FC 08 Homburg:1. FC Kaiserslautern,de.1,1989-90,FC 08 Homburg,1. FC Kaiserslautern,2,2
1989-08-05,1989-90:de.1:14:Bor. Mönchengladbach:Bayern München,de.1,1989-90,Bor. Mönchengladbach,Bayern München,0,0
1989-08-05,1989-90:de.1:15:1. FC Nürnberg:Bayer 04 Leverkusen,de.1,1989-90,1. FC Nürnberg,Bayer 04 Leverkusen,2,2
1989-08-05,1989-90:de.1:16:Werder Bremen:Fortuna Düsseldorf,de.1,1989-90,Werder Bremen,Fortuna Düsseldorf,2,2
1989-08-05,1989-90:de.1:17:SV Waldhof Mannheim:VfL Bochum,de.1,1989-90,SV Waldhof Mannheim,VfL Bochum,3,2
1989-08-08,1989-90:de.1:18:Fortuna Düsseldorf:Eintracht Frankfurt,de.1,1989-90,Fortuna Düsseldorf,Eintracht Frankfurt,1,2
1989-08-09,1989-90:de.1:19:1. FC Köln:VfB Stuttgart,de.1,1989-90,1. FC Köln,VfB Stuttgart,0,0
1989-08-09,1989-90:de.1:20:Bayern München:FC 08 Homburg,de.1,1989-90,Bayern München,FC 08 Homburg,1,0
1989-08-11,1989-90:de.1:21:1. FC Kaiserslautern:Karlsruher SC,de.1,1989-90,1. FC Kaiserslautern,Karlsruher SC,5,1
1989-08-12,1989-90:de.1:22:FC St. Pauli:1. FC Nürnberg,de.1,1989-90,FC St. Pauli,1. FC Nürnberg,0,1
1989-08-12,1989-90:de.1:23:Bayer 04 Leverkusen:Bor. Mönchengladbach,de.1,1989-90,Bayer 04 Leverkusen,Bor. Mönchengladbach,0,0
1989-08-12,1989-90:de.1:24:KFC Uerdingen:1. FC Köln,de.1,1989-90,KFC Uerdingen,1. FC Köln,2,3
1989-08-12,1989-90:de.1:25:VfB Stuttgart:SV Waldhof Mannheim,de.1,1989-90,VfB Stuttgart,SV Waldhof Mannheim,1,0
1989-08-12,1989-90:de.1:26:VfL Bochum:Hamburger SV,de.1,1989-90,VfL Bochum,Hamburger SV,3,1
1989-08-12,1989-90:de.1:27:Werder Bremen:Borussia Dortmund,de.1,1989-90,Werder Bremen,Borussia Dortmund,2,0
1989-08-15,1989-90:de.1:28:FC 08 Homburg:Bayer 04 Leverkusen,de.1,1989-90,FC 08 Homburg,Bayer 04 Leverkusen,2,1
1989-08-15,1989-90:de.1:29:Bor. Mönchengladbach:FC St. Pauli,de.1,1989-90,Bor. Mönchengladbach,FC St. Pauli,4,1
1989-08-15,1989-90:de.1:30:1. FC Nürnberg:Werder Bremen,de.1,1989-90,1. FC Nürnberg,Werder Bremen,1,1
1989-08-15,1989-90:de.1:31:SV Waldhof Mannheim:KFC Uerdingen,de.1,1989-90,SV Waldhof Mannheim,KFC Uerdingen,1,1
1989-08-16,1989-90:de.1:32:Hamburger SV:VfB Stuttgart,de.1,1989-90,Hamburger SV,VfB Stuttgart,1,0
1989-08-16,1989-90:de.1:33:1. FC Köln:1. FC Kaiserslautern,de.1,1989-90,1. FC Köln,1. FC Kaiserslautern,4,1
1989-08-16,1989-90:de.1:34:Karlsruher SC:Bayern München,de.1,1989-90,Karlsruher SC,Bayern München,3,3
1989-08-16,1989-90:de.1:35:Borussia Dortmund:Fortuna Düsseldorf,de.1,1989-90,Borussia Dortmund,Fortuna Düsseldorf,1,0
1989-08-16,1989-90:de.1:36:Eintracht Frankfurt:VfL Bochum,de.1,1989-90,Eintracht Frankfurt,VfL Bochum,4,0
1989-08-22,1989-90:de.1:37:FC St. Pauli:FC 08 Homburg,de.1,1989-90,FC St. Pauli,FC 08 Homburg,1,1
1989-08-22,1989-90:de.1:38:Borussia Dortmund:1. FC Nürnberg,de.1,1989-90,Borussia Dortmund,1. FC Nürnberg,2,1
1989-08-22,1989-90:de.1:39:Werder Bremen:Bor. Mönchengladbach,de.1,1989-90,Werder Bremen,Bor. Mönchengladbach,0,0
1989-08-23,1989-90:de.1:40:Bayern München:1. FC Köln,de.1,1989-90,Bayern München,1. FC Köln,5,1
1989-08-23,1989-90:de.1:41:Fortuna Düsseldorf:VfL Bochum,de.1,1989-90,Fortuna Düsseldorf,VfL Bochum,2,2
1989-08-23,1989-90:de.1:42:1. FC Kaiserslautern:SV Waldhof Mannheim,de.1,1989-90,1. FC Kaiserslautern,SV Waldhof Mannheim,2,3
1989-08-23,1989-90:de.1:43:KFC Uerdingen:Hamburger SV,de.1,1989-90,KFC Uerdingen,Hamburger SV,5,2
1989-08-23,1989-90:de.1:44:VfB Stuttgart:Eintracht Frankfurt,de.1,1989-90,VfB Stuttgart,Eintracht Frankfurt,1,1
1989-08-23,1989-90:de.1:45:Bayer 04 Leverkusen:Karlsruher SC,de.1,1989-90,Bayer 04 Leverkusen,Karlsruher SC,1,1
1989-08-26,1989-90:de.1:46:Hamburger SV:1. FC Kaiserslautern,de.1,1989-90,Hamburger SV,1. FC Kaiserslautern,3,0
1989-08-26,1989-90:de.1:47:1. FC Köln:Bayer 04 Leverkusen,de.1,1989-90,1. FC Köln,Bayer 04 Leverkusen,1,1
1989-08-26,1989-90:de.1:48:Karlsruher SC:FC St. Pauli,de.1,1989-90,Karlsruher SC,FC St. Pauli,0,0
1989-08-26,1989-90:de.1:49:FC 08 Homburg:Werder Bremen,de.1,1989-90,FC 08 Homburg,Werder Bremen,1,1
1989-08-26,1989-90:de.1:50:Bor. Mönchengladbach:Borussia Dortmund,de.1,1989-90,Bor. Mönchengladbach,Borussia Dortmund,0,0
1989-08-26,1989-90:de.1:51:1. FC Nürnberg:Fortuna Düsseldorf,de.1,1989-90,1. FC Nürnberg,Fortuna Düsseldorf,3,0
1989-08-26,1989-90:de.1:52:VfL Bochum:VfB Stuttgart,de.1,1989-90,VfL Bochum,VfB Stuttgart,2,0
1989-08-26,1989-90:de.1:53:Eintracht Frankfurt:KFC Uerdingen,de.1,1989-90,Eintracht Frankfurt,KFC Uerdingen,2,1
1989-08-26,1989-90:de.1:54:SV Waldhof Mannheim:Bayern München,de.1,1989-90,SV Waldhof Mannheim,Bayern München,1,0
1989-08-31,1989-90:de.1:55:Bayern München:Hamburger SV,de.1,1989-90,Bayern München,Hamburger SV,4,0
1989-09-01,1989-90:de.1:56:KFC Uerdingen:VfL Bochum,de.1,1989-90,KFC Uerdingen,VfL Bochum,3,1
1989-09-01,1989-90:de.1:57:Werder Bremen:Karlsruher SC,de.1,1989-90,Werder Bremen,Karlsruher SC,4,0
1989-09-02,1989-90:de.1:58:FC St. Pauli:1. FC Köln,de.1,1989-90,FC St. Pauli,1. FC Köln,1,1
1989-09-02,1989-90:de.1:59:Bayer 04 Leverkusen:SV Waldhof Mannheim,de.1,1989-90,Bayer 04 Leverkusen,SV Waldhof Mannheim,3,0
1989-09-02,1989-90:de.1:60:1. FC Kaiserslautern:Eintracht Frankfurt,de.1,1989-90,1. FC Kaiserslautern,Eintracht Frankfurt,2,1
1989-09-02,1989-90:de.1:61:1. FC Nürnberg:Bor. Mönchengladbach,de.1,1989-90,1. FC Nürnberg,Bor. Mönchengladbach,2,0
1989-09-02,1989-90:de.1:62:Borussia Dortmund:FC 08 Homburg,de.1,1989-90,Borussia Dortmund,FC 08 Homburg,3,0
1989-09-02,1989-90:de.1:63:Fortuna Düsseldorf:VfB Stuttgart,de.1,1989-90,Fortuna Düsseldorf,VfB Stuttgart,4,2
1989-09-08,1989-90:de.1:64:Bor. Mönchengladbach:Fortuna Düsseldorf,de.1,1989-90,Bor. Mönchengladbach,Fortuna Düsseldorf,3,1
1989-09-09,1989-90:de.1:65:Hamburger SV:Bayer 04 Leverkusen,de.1,1989-90,Hamburger SV,Bayer 04 Leverkusen,0,1
1989-09-09,1989-90:de.1:66:1. FC Köln:Werder Bremen,de.1,1989-90,1. FC Köln,Werder Bremen,4,2
1989-09-09,1989-90:de.1:67:Karlsruher SC:Borussia Dortmund,de.1,1989-90,Karlsruher SC,Borussia Dortmund,2,1
1989-09-09,1989-90:de.1:68:FC 08 Homburg:1. FC Nürnberg,de.1,1989-90,FC 08 Homburg,1. FC Nürnberg,0,1
1989-09-09,1989-90:de.1:69:VfB Stuttgart:KFC Uerdingen,de.1,1989-90,VfB Stuttgart,KFC Uerdingen,1,0
1989-09-09,1989-90:de.1:70:VfL Bochum:1. FC Kaiserslautern,de.1,1989-90,VfL Bochum,1. FC Kaiserslautern,2,0
1989-09-09,1989-90:de.1:71:Eintracht Frankfurt:Bayern München,de.1,1989-90,Eintracht Frankfurt,Bayern München,1,2
1989-09-09,1989-90:de.1:72:SV Waldhof Mannheim:FC St. Pauli,de.1,1989-90,SV Waldhof Mannheim,FC St. Pauli,0,1
1989-09-15,1989-90:de.1:73:Bor. Mönchengladbach:FC 08 Homburg,de.1,1989-90,Bor. Mönchengladbach,FC 08 Homburg,0,0
1989-09-15,1989-90:de.1:74:Bayer 04 Leverkusen:Eintracht Frankfurt,de.1,1989-90,Bayer 04 Leverkusen,Eintracht Frankfurt,2,0
1989-09-16,1989-90:de.1:75:1. FC Kaiserslautern:VfB Stuttgart,de.1,1989-90,1. FC Kaiserslautern,VfB Stuttgart,1,2
1989-09-16,1989-90:de.1:76:Bayern München:VfL Bochum,de.1,1989-90,Bayern München,VfL Bochum,5,1
1989-09-16,1989-90:de.1:77:Fortuna Düsseldorf:KFC Uerdingen,de.1,1989-90,Fortuna Düsseldorf,KFC Uerdingen,2,1
1989-09-16,1989-90:de.1:78:1. FC Nürnberg:Karlsruher SC,de.1,1989-90,1. FC Nürnberg,Karlsruher SC,2,0
1989-09-16,1989-90:de.1:79:Borussia Dortmund:1. FC Köln,de.1,1989-90,Borussia Dortmund,1. FC Köln,0,0
1989-09-16,1989-90:de.1:80:Werder Bremen:SV Waldhof Mannheim,de.1,1989-90,Werder Bremen,SV Waldhof Mannheim,0,1
1989-09-16,1989-90:de.1:81:FC St. Pauli:Hamburger SV,de.1,1989-90,FC St. Pauli,Hamburger SV,0,0
1989-09-19,1989-90:de.1:82:FC 08 Homburg:Fortuna Düsseldorf,de.1,1989-90,FC 08 Homburg,Fortuna Düsseldorf,1,0
1989-09-19,1989-90:de.1:83:Karlsruher SC:Bor. Mönchengladbach,de.1,1989-90,Karlsruher SC,Bor. Mönchengladbach,0,1
1989-09-19,1989-90:de.1:84:KFC Uerdingen:1. FC Kaiserslautern,de.1,1989-90,KFC Uerdingen,1. FC Kaiserslautern,3,2
1989-09-19,1989-90:de.1:85:Eintracht Frankfurt:FC St. Pauli,de.1,1989-90,Eintracht Frankfurt,FC St. Pauli,4,1
1989-09-20,1989-90:de.1:86:SV Waldhof Mannheim:Borussia Dortmund,de.1,1989-90,SV Waldhof Mannheim,Borussia Dortmund,2,1
1989-09-20,1989-90:de.1:87:Hamburger SV:Werder Bremen,de.1,1989-90,Hamburger SV,Werder Bremen,4,0
1989-09-20,1989-90:de.1:88:1. FC Köln:1. FC Nürnberg,de.1,1989-90,1. FC Köln,1. FC Nürnberg,2,1
1989-09-20,1989-90:de.1:89:VfB Stuttgart:Bayern München,de.1,1989-90,VfB Stuttgart,Bayern München,2,1
1989-09-20,1989-90:de.1:90:VfL Bochum:Bayer 04 Leverkusen,de.1,1989-90,VfL Bochum,Bayer 04 Leverkusen,0,2
1989-09-29,1989-90:de.1:91:FC St. Pauli:VfL Bochum,de.1,1989-90,FC St. Pauli,VfL Bochum,2,0
1989-09-30,1989-90:de.1:92:Bor. Mönchengladbach:1. FC Köln,de.1,1989-90,Bor. Mönchengladbach,1. FC Köln,0,2
1989-09-30,1989-90:de.1:93:Bayern München:KFC Uerdingen,de.1,1989-90,Bayern München,KFC Uerdingen,3,0
1989-09-30,1989-90:de.1:94:FC 08 Homburg:Karlsruher SC,de.1,1989-90,FC 08 Homburg,Karlsruher SC,2,0
1989-09-30,1989-90:de.1:95:Fortuna Düsseldorf:1. FC Kaiserslautern,de.1,1989-90,Fortuna Düsseldorf,1. FC Kaiserslautern,1,1
1989-09-30,1989-90:de.1:96:1. FC Nürnberg:SV Waldhof Mannheim,de.1,1989-90,1. FC Nürnberg,SV Waldhof Mannheim,2,0
1989-09-30,1989-90:de.1:97:Borussia Dortmund:Hamburger SV,de.1,1989-90,Borussia Dortmund,Hamburger SV,1,0
1989-09-30,1989-90:de.1:98:Werder Bremen:Eintracht Frankfurt,de.1,1989-90,Werder Bremen,Eintracht Frankfurt,1,2
1989-09-30,1989-90:de.1:99:Bayer 04 Leverkusen:VfB Stuttgart,de.1,1989-90,Bayer 04 Leverkusen,VfB Stuttgart,1,1
1989-10-07,1989-90:de.1:100:SV Waldhof Mannheim:Bor. Mönchengladbach,de.1,1989-90,SV Waldhof Mannheim,Bor. Mönchengladbach,4,2
1989-10-07,1989-90:de.1:101:Hamburger SV:1. FC Nürnberg,de.1,1989-90,Hamburger SV,1. FC Nürnberg,1,0
1989-10-07,1989-90:de.1:102:1. FC Köln:FC 08 Homburg,de.1,1989-90,1. FC Köln,FC 08 Homburg,1,0
1989-10-07,1989-90:de.1:103:Karlsruher SC:Fortuna Düsseldorf,de.1,1989-90,Karlsruher SC,Fortuna Düsseldorf,2,2
1989-10-07,1989-90:de.1:104:1. FC Kaiserslautern:Bayern München,de.1,1989-90,1. FC Kaiserslautern,Bayern München,0,0
1989-10-07,1989-90:de.1:105:KFC Uerdingen:Bayer 04 Leverkusen,de.1,1989-90,KFC Uerdingen,Bayer 04 Leverkusen,0,2
1989-10-07,1989-90:de.1:106:VfB Stuttgart:FC St. Pauli,de.1,1989-90,VfB Stuttgart,FC St. Pauli,4,0
1989-10-07,1989-90:de.1:107:VfL Bochum:Werder Bremen,de.1,1989-90,VfL Bochum,Werder Bremen,0,0
1989-10-07,1989-90:de.1:108:Eintracht Frankfurt:Borussia Dortmund,de.1,1989-90,Eintracht Frankfurt,Borussia Dortmund,0,2
1989-10-13,1989-90:de.1:109:Bor. Mönchengladbach:Hamburger SV,de.1,1989-90,Bor. Mönchengladbach,Hamburger SV,1,3
1989-10-13,1989-90:de.1:110:Borussia Dortmund:VfL Bochum,de.1,1989-90,Borussia Dortmund,VfL Bochum,0,1
1989-10-13,1989-90:de.1:111:Werder Bremen:VfB Stuttgart,de.1,1989-90,Werder Bremen,VfB Stuttgart,6,1
1989-10-14,1989-90:de.1:112:FC 08 Homburg:SV Waldhof Mannheim,de.1,1989-90,FC 08 Homburg,SV Waldhof Mannheim,2,1
1989-10-14,1989-90:de.1:113:FC St. Pauli:KFC Uerdingen,de.1,1989-90,FC St. Pauli,KFC Uerdingen,1,1
1989-10-14,1989-90:de.1:114:Bayer 04 Leverkusen:1. FC Kaiserslautern,de.1,1989-90,Bayer 04 Leverkusen,1. FC Kaiserslautern,1,1
1989-10-14,1989-90:de.1:115:Karlsruher SC:1. FC Köln,de.1,1989-90,Karlsruher SC,1. FC Köln,0,0
1989-10-14,1989-90:de.1:116:1. FC Nürnberg:Eintracht Frankfurt,de.1,1989-90,1. FC Nürnberg,Eintracht Frankfurt,1,1
1989-10-14,1989-90:de.1:117:Fortuna Düsseldorf:Bayern München,de.1,1989-90,Fortuna Düsseldorf,Bayern München,1,2
1989-10-20,1989-90:de.1:118:1. FC Kaiserslautern:FC St. Pauli,de.1,1989-90,1. FC Kaiserslautern,FC St. Pauli,1,1
1989-10-21,1989-90:de.1:119:SV Waldhof Mannheim:Karlsruher SC,de.1,1989-90,SV Waldhof Mannheim,Karlsruher SC,0,1
1989-10-21,1989-90:de.1:120:Hamburger SV:FC 08 Homburg,de.1,1989-90,Hamburger SV,FC 08 Homburg,2,0
1989-10-21,1989-90:de.1:121:1. FC Köln:Fortuna Düsseldorf,de.1,1989-90,1. FC Köln,Fortuna Düsseldorf,1,3
1989-10-21,1989-90:de.1:122:Bayern München:Bayer 04 Leverkusen,de.1,1989-90,Bayern München,Bayer 04 Leverkusen,0,1
1989-10-21,1989-90:de.1:123:KFC Uerdingen:Werder Bremen,de.1,1989-90,KFC Uerdingen,Werder Bremen,0,1
1989-10-21,1989-90:de.1:124:VfB Stuttgart:Borussia Dortmund,de.1,1989-90,VfB Stuttgart,Borussia Dortmund,3,1
1989-10-21,1989-90:de.1:125:VfL Bochum:1. FC Nürnberg,de.1,1989-90,VfL Bochum,1. FC Nürnberg,3,3
1989-10-21,1989-90:de.1:126:Eintracht Frankfurt:Bor. Mönchengladbach,de.1,1989-90,Eintracht Frankfurt,Bor. Mönchengladbach,3,0
1989-10-27,1989-90:de.1:127:FC St. Pauli:Bayern München,de.1,1989-90,FC St. Pauli,Bayern München,0,2
1989-10-27,1989-90:de.1:128:Werder Bremen:1. FC Kaiserslautern,de.1,1989-90,Werder Bremen,1. FC Kaiserslautern,4,0
1989-10-28,1989-90:de.1:129:FC 08 Homburg:Eintracht Frankfurt,de.1,1989-90,FC 08 Homburg,Eintracht Frankfurt,2,3
1989-10-28,1989-90:de.1:130:Bayer 04 Leverkusen:Fortuna Düsseldorf,de.1,1989-90,Bayer 04 Leverkusen,Fortuna Düsseldorf,3,3
1989-10-28,1989-90:de.1:131:Karlsruher SC:Hamburger SV,de.1,1989-90,Karlsruher SC,Hamburger SV,2,0
1989-10-28,1989-90:de.1:132:Bor. Mönchengladbach:VfL Bochum,de.1,1989-90,Bor. Mönchengladbach,VfL Bochum,1,2
1989-10-28,1989-90:de.1:133:1. FC Nürnberg:VfB Stuttgart,de.1,1989-90,1. FC Nürnberg,VfB Stuttgart,0,2
1989-10-28,1989-90:de.1:134:Borussia Dortmund:KFC Uerdingen,de.1,1989-90,Borussia Dortmund,KFC Uerdingen,1,0
1989-10-28,1989-90:de.1:135:SV Waldhof Mannheim:1. FC Köln,de.1,1989-90,SV Waldhof Mannheim,1. FC Köln,2,3
1989-11-03,1989-90:de.1:136:VfL Bochum:FC 08 Homburg,de.1,1989-90,VfL Bochum,FC 08 Homburg,1,0
1989-11-03,1989-90:de.1:137:Fortuna Düsseldorf:SV Waldhof Mannheim,de.1,1989-90,Fortuna Düsseldorf,SV Waldhof Mannheim,0,0
