league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
NOR_Eliteserien,2021,regular_league,NOR,04/07/2021,17:00,Lillestrom,Mjondalen,2,1,H,4.94,3.61,1.73,,,,,,,Norway,Eliteserien,5.38,3.82,2,5.37,3.82,1.72,2021
NOR_Eliteserien,2021,regular_league,NOR,04/07/2021,17:00,Odd,Rosenborg,2,2,D,2.62,3.4,2.59,,,,,,,Norway,Eliteserien,2.72,3.56,2.7,2.72,3.56,2.64,2021
NOR_Eliteserien,2021,regular_league,NOR,04/07/2021,17:00,Sarpsborg 08,Molde,1,0,H,1.7,3.91,4.6,,,,,,,Norway,Eliteserien,1.75,4.1,5,1.73,4.03,4.89,2021
NOR_Eliteserien,2021,regular_league,NOR,04/07/2021,19:00,Stromsgodset,Valerenga,1,1,D,1.81,4,3.89,,,,,,,Norway,Eliteserien,2.1,4.23,4.2,1.82,4.23,4.12,2021
NOR_Eliteserien,2021,regular_league,NOR,05/07/2021,18:00,Kristiansund,Brann,3,2,H,3.3,3.6,2.08,,,,,,,Norway,Eliteserien,3.65,3.8,2.17,3.44,3.73,2.13,2021
NOR_Eliteserien,2021,regular_league,NOR,10/07/2021,17:00,Mjondalen,Haugesund,3,0,H,2.41,3.12,3.11,,,,,,,Norway,Eliteserien,2.74,3.25,3.27,2.67,3.08,3.04,2021
NOR_Eliteserien,2021,regular_league,NOR,10/07/2021,17:00,Rosenborg,Kristiansund,1,0,H,5.28,4.31,1.57,,,,,,,Norway,Eliteserien,5.6,4.5,1.6,5.6,4.44,1.6,2021
NOR_Eliteserien,2021,regular_league,NOR,10/07/2021,17:00,Sandefjord,Sarpsborg 08,2,0,H,3.27,3.14,2.31,,,,,,,Norway,Eliteserien,3.6,3.37,2.43,3.4,3.14,2.41,2021
NOR_Eliteserien,2021,regular_league,NOR,10/07/2021,17:00,Viking,Stromsgodset,1,1,D,4.2,4.3,1.7,,,,,,,Norway,Eliteserien,4.55,4.54,1.76,4.31,4.54,1.73,2021
NOR_Eliteserien,2021,regular_league,NOR,10/07/2021,19:00,Brann,Tromso,1,1,D,3.46,3.46,2.08,,,,,,,Norway,Eliteserien,3.79,3.75,2.15,3.59,3.56,2.13,2021
NOR_Eliteserien,2021,regular_league,NOR,11/07/2021,14:30,Valerenga,Lillestrom,2,2,D,4.97,3.94,1.66,,,,,,,Norway,Eliteserien,5.39,4.2,1.72,5.14,4.04,1.7,2021
NOR_Eliteserien,2021,regular_league,NOR,11/07/2021,17:00,Molde,Odd,5,0,H,8.93,5.73,1.3,,,,,,,Norway,Eliteserien,10.3,6,1.33,10.29,5.89,1.31,2021
NOR_Eliteserien,2021,regular_league,NOR,17/07/2021,17:00,Odd,Viking,3,2,H,3.67,3.89,1.89,,,,,,,Norway,Eliteserien,3.86,4.11,2.01,3.78,4.11,1.92,2021
NOR_Eliteserien,2021,regular_league,NOR,17/07/2021,19:00,Sarpsborg 08,Bodo/Glimt,2,2,D,2.12,3.33,3.5,,,,,,,Norway,Eliteserien,2.2,3.44,3.75,2.15,3.44,3.66,2021
NOR_Eliteserien,2021,regular_league,NOR,18/07/2021,17:00,Brann,Mjondalen,1,1,D,3.72,3.35,2.04,,,,,,,Norway,Eliteserien,4.03,3.57,2.15,3.79,3.35,2.15,2021
