competition_id,season,source_season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,game_id,meet_name,round,venue
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-05,19:00,김천,강원,1,0,H,60,하나원큐 K리그1 2022,10,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-08,13:30,강원,울산,1,3,A,62,하나원큐 K리그1 2022,11,강릉 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-08,14:00,대구,수원,3,0,H,61,하나원큐 K리그1 2022,11,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-08,16:30,서울,수원FC,3,1,H,63,하나원큐 K리그1 2022,11,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-08,16:30,인천,전북,0,1,A,64,하나원큐 K리그1 2022,11,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-08,19:00,제주,김천,3,1,H,65,하나원큐 K리그1 2022,11,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-08,19:00,포항,성남,1,0,H,66,하나원큐 K리그1 2022,11,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-14,16:30,김천,대구,1,1,D,67,하나원큐 K리그1 2022,12,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-14,19:00,울산,인천,2,2,D,68,하나원큐 K리그1 2022,12,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-14,19:00,수원,성남,1,0,H,69,하나원큐 K리그1 2022,12,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-15,14:20,수원FC,제주,1,3,A,70,하나원큐 K리그1 2022,12,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-15,16:30,전북,강원,1,1,D,71,하나원큐 K리그1 2022,12,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-15,19:00,서울,포항,1,0,H,72,하나원큐 K리그1 2022,12,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-17,19:00,수원,김천,2,1,H,73,하나원큐 K리그1 2022,13,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-17,19:30,인천,대구,2,2,D,74,하나원큐 K리그1 2022,13,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-18,19:00,울산,제주,1,0,H,75,하나원큐 K리그1 2022,13,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-18,19:00,포항,전북,0,1,A,76,하나원큐 K리그1 2022,13,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-18,19:30,성남,수원FC,2,2,D,77,하나원큐 K리그1 2022,13,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-18,19:30,강원,서울,1,0,H,78,하나원큐 K리그1 2022,13,강릉 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-21,16:30,서울,성남,0,1,A,79,하나원큐 K리그1 2022,14,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-21,18:00,포항,인천,2,0,H,80,하나원큐 K리그1 2022,14,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-21,19:00,김천,울산,0,2,A,81,하나원큐 K리그1 2022,14,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-22,16:30,대구,강원,3,0,H,82,하나원큐 K리그1 2022,14,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-22,16:30,제주,수원,0,0,D,83,하나원큐 K리그1 2022,14,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-22,19:00,수원FC,전북,0,1,A,84,하나원큐 K리그1 2022,14,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-28,16:30,서울,김천,2,2,D,85,하나원큐 K리그1 2022,15,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-28,19:00,전북,제주,0,2,A,86,하나원큐 K리그1 2022,15,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-28,19:00,수원FC,울산,1,2,A,87,하나원큐 K리그1 2022,15,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-29,16:30,인천,성남,1,0,H,88,하나원큐 K리그1 2022,15,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-29,19:00,대구,포항,2,2,D,89,하나원큐 K리그1 2022,15,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-05-29,19:00,강원,수원,1,1,D,90,하나원큐 K리그1 2022,15,강릉 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-17,19:00,김천,수원FC,0,1,A,91,하나원큐 K리그1 2022,16,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-17,19:30,포항,강원,3,1,H,92,하나원큐 K리그1 2022,16,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-18,18:00,제주,인천,2,1,H,93,하나원큐 K리그1 2022,16,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-18,19:30,성남,대구,1,1,D,94,하나원큐 K리그1 2022,16,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-19,18:00,울산,전북,1,3,A,95,하나원큐 K리그1 2022,16,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-19,19:30,수원,서울,0,1,A,96,하나원큐 K리그1 2022,16,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-21,19:00,김천,성남,1,1,D,97,하나원큐 K리그1 2022,17,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-21,19:30,대구,제주,1,0,H,98,하나원큐 K리그1 2022,17,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-21,19:30,수원FC,포항,2,1,H,99,하나원큐 K리그1 2022,17,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-22,19:00,전북,수원,2,1,H,100,하나원큐 K리그1 2022,17,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-22,19:30,서울,울산,1,2,A,101,하나원큐 K리그1 2022,17,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-22,19:30,인천,강원,4,1,H,102,하나원큐 K리그1 2022,17,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-25,18:00,전북,대구,1,1,D,103,하나원큐 K리그1 2022,18,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-25,19:00,수원FC,수원,3,0,H,104,하나원큐 K리그1 2022,18,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-25,20:00,서울,인천,1,1,D,105,하나원큐 K리그1 2022,18,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-26,18:00,울산,성남,0,0,D,106,하나원큐 K리그1 2022,18,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-26,19:00,포항,김천,1,1,D,107,하나원큐 K리그1 2022,18,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-06-26,19:30,강원,제주,4,2,H,108,하나원큐 K리그1 2022,18,강릉 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-02,18:00,제주,서울,2,2,D,109,하나원큐 K리그1 2022,19,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-02,19:00,포항,울산,2,0,H,110,하나원큐 K리그1 2022,19,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-02,19:00,김천,전북,1,2,A,111,하나원큐 K리그1 2022,19,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-02,20:00,성남,강원,0,2,A,112,하나원큐 K리그1 2022,19,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-03,19:00,대구,수원FC,0,0,D,113,하나원큐 K리그1 2022,19,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-03,19:30,수원,인천,0,0,D,114,하나원큐 K리그1 2022,19,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-05,19:00,성남,포항,1,4,A,115,하나원큐 K리그1 2022,20,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-05,19:00,김천,제주,4,0,H,116,하나원큐 K리그1 2022,20,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-05,19:30,울산,강원,2,1,H,117,하나원큐 K리그1 2022,20,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-06,19:00,수원,대구,1,1,D,118,하나원큐 K리그1 2022,20,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-06,19:00,인천,수원FC,0,1,A,119,하나원큐 K리그1 2022,20,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-06,19:30,서울,전북,0,1,A,120,하나원큐 K리그1 2022,20,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-08,19:30,제주,성남,3,2,H,121,하나원큐 K리그1 2022,21,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-08,19:30,강원,김천,3,2,H,122,하나원큐 K리그1 2022,21,춘천 송암 스포츠타운
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-09,19:00,전북,인천,2,2,D,123,하나원큐 K리그1 2022,21,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-09,20:00,대구,울산,1,1,D,124,하나원큐 K리그1 2022,21,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-10,19:00,수원FC,서울,4,3,H,125,하나원큐 K리그1 2022,21,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-10,19:00,포항,수원,1,0,H,126,하나원큐 K리그1 2022,21,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-16,18:00,전북,성남,3,2,H,127,하나원큐 K리그1 2022,22,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-16,18:00,울산,수원,2,1,H,128,하나원큐 K리그1 2022,22,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-16,18:00,김천,인천,0,1,A,129,하나원큐 K리그1 2022,22,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-16,19:00,수원FC,강원,2,4,A,130,하나원큐 K리그1 2022,22,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-16,20:00,서울,대구,2,1,H,131,하나원큐 K리그1 2022,22,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-16,20:00,포항,제주,1,1,D,132,하나원큐 K리그1 2022,22,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-30,19:00,전북,제주,1,0,H,145,하나원큐 K리그1 2022,25,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-30,19:00,울산,강원,2,1,H,146,하나원큐 K리그1 2022,25,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-30,19:00,수원,김천,0,0,D,147,하나원큐 K리그1 2022,25,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-30,19:30,포항,서울,1,2,A,148,하나원큐 K리그1 2022,25,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-30,20:00,성남,인천,3,1,H,149,하나원큐 K리그1 2022,25,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-07-31,19:30,수원FC,대구,2,2,D,150,하나원큐 K리그1 2022,25,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-02,19:00,김천,포항,0,1,A,151,하나원큐 K리그1 2022,26,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-02,19:30,제주,성남,1,2,A,152,하나원큐 K리그1 2022,26,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-02,20:00,울산,서울,1,1,D,153,하나원큐 K리그1 2022,26,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-03,19:00,인천,수원FC,1,1,D,154,하나원큐 K리그1 2022,26,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-03,19:30,대구,수원,1,2,A,155,하나원큐 K리그1 2022,26,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-03,19:30,강원,전북,2,1,H,156,하나원큐 K리그1 2022,26,춘천 송암 스포츠타운
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-05,19:00,성남,김천,1,4,A,157,하나원큐 K리그1 2022,27,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-05,19:30,서울,제주,0,2,A,158,하나원큐 K리그1 2022,27,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-06,19:00,포항,강원,2,1,H,159,하나원큐 K리그1 2022,27,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-06,19:30,수원FC,수원,4,2,H,160,하나원큐 K리그1 2022,27,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-07,19:00,전북,울산,1,1,D,161,하나원큐 K리그1 2022,27,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-07,19:30,대구,인천,2,3,A,162,하나원큐 K리그1 2022,27,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-10,19:00,수원FC,전북,0,1,A,140,하나원큐 K리그1 2022,24,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-10,19:30,강원,대구,1,0,H,141,하나원큐 K리그1 2022,24,춘천 송암 스포츠타운
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-13,18:00,울산,대구,4,0,H,163,하나원큐 K리그1 2022,28,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-13,19:30,인천,전북,3,1,H,164,하나원큐 K리그1 2022,28,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-14,19:00,제주,포항,5,0,H,165,하나원큐 K리그1 2022,28,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-14,19:30,수원,성남,4,1,H,166,하나원큐 K리그1 2022,28,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-15,18:00,강원,수원FC,2,3,A,167,하나원큐 K리그1 2022,28,춘천 송암 스포츠타운
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-15,19:00,김천,서울,1,2,A,168,하나원큐 K리그1 2022,28,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-20,18:00,포항,인천,1,1,D,144,하나원큐 K리그1 2022,24,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-20,20:00,제주,수원,1,2,A,139,하나원큐 K리그1 2022,24,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-21,18:00,서울,성남,2,0,H,143,하나원큐 K리그1 2022,24,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-21,19:00,김천,울산,1,2,A,142,하나원큐 K리그1 2022,24,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-27,18:00,수원,강원,2,3,A,133,하나원큐 K리그1 2022,23,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-27,19:00,제주,울산,1,1,D,135,하나원큐 K리그1 2022,23,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-27,20:00,인천,서울,2,0,H,138,하나원큐 K리그1 2022,23,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-28,19:00,대구,김천,0,0,D,134,하나원큐 K리그1 2022,23,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-28,19:00,성남,수원FC,2,1,H,137,하나원큐 K리그1 2022,23,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-08-29,19:00,전북,포항,2,2,D,136,하나원큐 K리그1 2022,23,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-02,19:00,수원FC,제주,2,2,D,169,하나원큐 K리그1 2022,29,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-02,19:30,인천,강원,0,1,A,170,하나원큐 K리그1 2022,29,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-03,16:30,포항,대구,4,1,H,171,하나원큐 K리그1 2022,29,포항 스틸야드
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-03,19:00,김천,전북,2,2,D,172,하나원큐 K리그1 2022,29,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-04,16:30,서울,수원,1,3,A,173,하나원큐 K리그1 2022,29,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-04,19:00,성남,울산,2,0,H,174,하나원큐 K리그1 2022,29,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-06,19:00,제주,인천,0,1,A,175,하나원큐 K리그1 2022,30,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-06,19:30,강원,김천,0,1,A,176,하나원큐 K리그1 2022,30,춘천 송암 스포츠타운
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-06,19:30,수원FC,포항,1,0,H,177,하나원큐 K리그1 2022,30,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-07,19:00,전북,서울,0,0,D,178,하나원큐 K리그1 2022,30,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-07,19:30,울산,수원,1,0,H,179,하나원큐 K리그1 2022,30,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-07,19:30,대구,성남,1,0,H,180,하나원큐 K리그1 2022,30,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-10,14:00,대구,전북,0,5,A,181,하나원큐 K리그1 2022,31,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-10,14:00,김천,제주,1,2,A,182,하나원큐 K리그1 2022,31,김천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-10,16:30,성남,강원,0,4,A,183,하나원큐 K리그1 2022,31,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-10,19:00,서울,수원FC,2,2,D,184,하나원큐 K리그1 2022,31,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-11,16:30,울산,포항,1,2,A,185,하나원큐 K리그1 2022,31,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-11,19:00,수원,인천,3,3,D,186,하나원큐 K리그1 2022,31,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-13,19:00,수원FC,김천,2,1,H,187,하나원큐 K리그1 2022,32,수원 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-13,19:30,제주,대구,2,2,D,188,하나원큐 K리그1 2022,32,제주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-13,19:30,서울,강원,1,0,H,189,하나원큐 K리그1 2022,32,서울 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-14,19:00,전북,성남,1,0,H,190,하나원큐 K리그1 2022,32,전주 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-14,19:00,인천,울산,0,0,D,191,하나원큐 K리그1 2022,32,인천 축구 전용경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-14,19:30,수원,포항,0,2,A,192,하나원큐 K리그1 2022,32,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-18,15:00,울산,수원FC,2,0,H,193,하나원큐 K리그1 2022,33,울산 문수 축구경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-18,15:00,대구,서울,3,0,H,194,하나원큐 K리그1 2022,33,DGB대구은행파크
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-18,15:00,수원,전북,2,3,A,195,하나원큐 K리그1 2022,33,수원 월드컵 경기장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-18,15:00,성남,포항,1,1,D,196,하나원큐 K리그1 2022,33,탄천 종합 운동장
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-18,15:00,강원,제주,2,1,H,197,하나원큐 K리그1 2022,33,춘천 송암 스포츠타운
KOR_KLeague1,2022,2022,regular_rounds_1_33,kleague.com/getScheduleList.do,2022-09-18,15:00,김천,인천,1,0,H,198,하나원큐 K리그1 2022,33,김천 종합 운동장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-01,14:00,서울,대구,2,3,A,199,하나원큐 K리그1 2022,34,서울 월드컵 경기장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-01,16:30,인천,울산,0,3,A,200,하나원큐 K리그1 2022,34,인천 축구 전용경기장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-01,19:00,전북,포항,3,1,H,201,하나원큐 K리그1 2022,34,전주 월드컵 경기장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-02,14:00,제주,강원,1,2,A,202,하나원큐 K리그1 2022,34,제주 월드컵 경기장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-02,16:30,수원FC,김천,2,2,D,203,하나원큐 K리그1 2022,34,수원 종합 운동장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-03,14:00,성남,수원,0,2,A,204,하나원큐 K리그1 2022,34,탄천 종합 운동장
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-08,14:00,포항,제주,1,2,A,205,하나원큐 K리그1 2022,35,포항 스틸야드
KOR_KLeague1,2022,2022,final_rounds_34_38,kleague.com/getScheduleList.do,2022-10-08,16:30,울산,전북,2,1,H,206,하나원큐 K리그1 2022,35,울산 문수 축구경기장
